student_id,student_name,class,age,gender,ethnicity,disability_status,family_size,favorite_subjects,access_to_constant_electricity,on_scholarship,sleep,average_study_time,enjoy_reading,enjoy_dancing,enjoy_socialising,anxiety_before_during_exams,distance_to_school,mode_of_transportation,parent_id,parent_name,gender_parent,email,familyincomerange,numberofchildren,occupation,houseownership,educationlevel,maritalstatus,location,age_parent,workhoursperweek,employmentstatus,transportationmode,internetaccess,qualification,phone_number,academic_record_id,subject_id,attendance_percentage,assignment_score,exam_score,final_grade,evaluation_id,evaluation_date,comments,point,subject,totaldayspresent,attendancepercentage_overall,target
OGB/2024/437,Chinwe Olowu,SS1,15,Female,Igbo,True,4,English Language,True,True,6 - 8 hours,2 - 3 hours,False,True,False,True,far,bicycle,parent#438,Damilola Adebayo,Male,damilolaadebayo@gmail.com,"<#30,000",2,Employed,Rent,Bachelor's Degree,Single,Suburban,25-34,36,Freelance,Car,False,Bachelors,2345392613687,3941,subject_1,56.71,75.9,84.29,75.9,3949,2024-09-13,Very bad performance,0,Mathematics,62,88.57142857142857,Pass
OGB/2024/437,Chinwe Olowu,SS1,15,Female,Igbo,True,4,English Language,True,True,6 - 8 hours,2 - 3 hours,False,True,False,True,far,bicycle,parent#438,Damilola Adebayo,Male,damilolaadebayo@gmail.com,"<#30,000",2,Employed,Rent,Bachelor's Degree,Single,Suburban,25-34,36,Freelance,Car,False,Bachelors,2345392613687,3942,subject_14,74.59,69.58,75.07,75.74,3945,2024-09-23,Average performance,4,Chemistry,62,88.57142857142857,Pass
OGB/2024/437,Chinwe Olowu,SS1,15,Female,Igbo,True,4,English Language,True,True,6 - 8 hours,2 - 3 hours,False,True,False,True,far,bicycle,parent#438,Damilola Adebayo,Male,damilolaadebayo@gmail.com,"<#30,000",2,Employed,Rent,Bachelor's Degree,Single,Suburban,25-34,36,Freelance,Car,False,Bachelors,2345392613687,3943,subject_15,56.87,57.96,72.44,68.86,3947,2024-09-18,Below average performance,2,Physics,62,88.57142857142857,Pass
OGB/2024/437,Chinwe Olowu,SS1,15,Female,Igbo,True,4,English Language,True,True,6 - 8 hours,2 - 3 hours,False,True,False,True,far,bicycle,parent#438,Damilola Adebayo,Male,damilolaadebayo@gmail.com,"<#30,000",2,Employed,Rent,Bachelor's Degree,Single,Suburban,25-34,36,Freelance,Car,False,Bachelors,2345392613687,3945,subject_21,77.26,86.62,90.86,86.72,3948,2024-09-26,Excellent performance,10,History,62,88.57142857142857,Pass
OGB/2024/437,Chinwe Olowu,SS1,15,Female,Igbo,True,4,English Language,True,True,6 - 8 hours,2 - 3 hours,False,True,False,True,far,bicycle,parent#438,Damilola Adebayo,Male,damilolaadebayo@gmail.com,"<#30,000",2,Employed,Rent,Bachelor's Degree,Single,Suburban,25-34,36,Freelance,Car,False,Bachelors,2345392613687,3949,subject_27,55.76,48.21,90.43,77.72,3943,2024-10-01,Fair performance,6,French,62,88.57142857142857,Fail
OGB/2024/438,Uche Ojo,Jss 3,13,Female,Hausa,True,4,Physics,True,True,6 - 8 hours,3 - 4 hours,False,True,False,False,close,private/family car,parent#439,Nkechi Aiyegbusi,Female,nkechiaiyegbusi@gmail.com,">#200,001",5,Employed,Rent,Bachelor's Degree,Divorced,Rural,older,50,Part-time,Car,True,Masters,2342128713445,3950,subject_2,63.18,57.83,56.07,58.78,3953,2024-09-23,Very bad performance,0,English Language,57,81.42857142857143,Pass
OGB/2024/438,Uche Ojo,Jss 3,13,Female,Hausa,True,4,Physics,True,True,6 - 8 hours,3 - 4 hours,False,True,False,False,close,private/family car,parent#439,Nkechi Aiyegbusi,Female,nkechiaiyegbusi@gmail.com,">#200,001",5,Employed,Rent,Bachelor's Degree,Divorced,Rural,older,50,Part-time,Car,True,Masters,2342128713445,3952,subject_1,85.66,71.66,84.34,84.01,3952,2024-09-30,Average performance,4,Mathematics,57,81.42857142857143,Pass
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3960,subject_4,72.91,66.07,54.07,62.62,3965,2024-10-04,Excellent performance,10,Basic Technology,61,87.14285714285714,Pass
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3961,subject_7,68.7,65.57,46.6,53.12,3963,2024-09-24,Fair performance,6,Social Studies,61,87.14285714285714,Fail
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3962,subject_10,93.5,42.76,66.14,69.77,3962,2024-09-27,Excellent performance,10,Physical and Health Education,61,87.14285714285714,Fail
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3963,subject_9,96.73,99.27,99.72,96.95,3966,2024-09-21,Fair performance,6,Home Economics,61,87.14285714285714,Pass
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3964,subject_6,55.19,47.66,41.72,45.22,3961,2024-10-07,Very bad performance,0,Agricultural Science,61,87.14285714285714,Fail
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3965,subject_1,61.76,84.41,67.12,67.91,3964,2024-09-09,Fair performance,6,Mathematics,61,87.14285714285714,Pass
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3966,subject_5,68.6,97.28,71.24,74.65,3967,2024-10-07,Very bad performance,0,Civic Education,61,87.14285714285714,Pass
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3967,subject_3,62.23,49.23,81.74,70.12,3959,2024-09-24,Excellent performance,10,Basic Science,61,87.14285714285714,Fail
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3968,subject_8,98.34,56.24,47.52,58.96,3968,2024-09-19,Good performance,8,Business Studies,61,87.14285714285714,Fail
OGB/2024/439,Zainab Obi,Jss 3,12,Female,Yoruba,True,4,Business Studies,False,True,<6 hours,<1 hour,False,True,True,False,close,school bus,parent#440,Temitope Adebayo,Female,temitopeadebayo@gmail.com,">#200,001",0,Unemployed,Owned,Master's Degree,Divorced,Urban,25-34,51,Part-time,Bus,True,Bachelors,2345167393775,3969,subject_2,51.4,75.4,70.35,65.89,3960,2024-09-18,Fair performance,6,English Language,61,87.14285714285714,Pass
OGB/2024/440,Chukwuemeka Olatunde,Jss 3,13,Female,Igbo,True,1,Physics,True,True,<6 hours,<1 hour,True,False,True,True,close,tricycle,parent#441,Chinwe Nduka,Male,chinwenduka@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Owned,Master's Degree,Divorced,Urban,45-54,12,Freelance,Car,False,Bachelors,2341852290085,3975,subject_6,79.73,63.37,96.88,88.12,3971,2024-09-18,Below average performance,2,Agricultural Science,61,87.14285714285714,Pass
OGB/2024/440,Chukwuemeka Olatunde,Jss 3,13,Female,Igbo,True,1,Physics,True,True,<6 hours,<1 hour,True,False,True,True,close,tricycle,parent#441,Chinwe Nduka,Male,chinwenduka@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Owned,Master's Degree,Divorced,Urban,45-54,12,Freelance,Car,False,Bachelors,2341852290085,3976,subject_5,94.27,41.55,62.25,67.17,3975,2024-09-30,Excellent performance,10,Civic Education,61,87.14285714285714,Fail
OGB/2024/441,Obiageli Abiola,Jss 3,12,Female,Hausa,True,3,Computer Studies,True,False,<6 hours,4 - 6 hours,False,False,True,False,very far,private/family car,parent#442,Ololade Ibrahim,Female,ololadeibrahim@gmail.com,">#200,001",3,Employed,Owned,High School,Divorced,Rural,35-44,9,Freelance,Bus,False,None,2342949341504,3981,subject_6,66.16,68.85,73.11,70.76,3982,2024-09-14,Fair performance,6,Agricultural Science,57,81.42857142857143,Pass
OGB/2024/441,Obiageli Abiola,Jss 3,12,Female,Hausa,True,3,Computer Studies,True,False,<6 hours,4 - 6 hours,False,False,True,False,very far,private/family car,parent#442,Ololade Ibrahim,Female,ololadeibrahim@gmail.com,">#200,001",3,Employed,Owned,High School,Divorced,Rural,35-44,9,Freelance,Bus,False,None,2342949341504,3982,subject_7,64.3,64.23,49.02,55.78,3977,2024-09-13,Good performance,8,Social Studies,57,81.42857142857143,Fail
OGB/2024/441,Obiageli Abiola,Jss 3,12,Female,Hausa,True,3,Computer Studies,True,False,<6 hours,4 - 6 hours,False,False,True,False,very far,private/family car,parent#442,Ololade Ibrahim,Female,ololadeibrahim@gmail.com,">#200,001",3,Employed,Owned,High School,Divorced,Rural,35-44,9,Freelance,Bus,False,None,2342949341504,3983,subject_9,55.85,56.75,64.6,60.14,3978,2024-09-10,Below average performance,2,Home Economics,57,81.42857142857143,Pass
OGB/2024/441,Obiageli Abiola,Jss 3,12,Female,Hausa,True,3,Computer Studies,True,False,<6 hours,4 - 6 hours,False,False,True,False,very far,private/family car,parent#442,Ololade Ibrahim,Female,ololadeibrahim@gmail.com,">#200,001",3,Employed,Owned,High School,Divorced,Rural,35-44,9,Freelance,Bus,False,None,2342949341504,3984,subject_4,95.77,79.13,98.68,93.99,3979,2024-10-06,Good performance,8,Basic Technology,57,81.42857142857143,Pass
OGB/2024/441,Obiageli Abiola,Jss 3,12,Female,Hausa,True,3,Computer Studies,True,False,<6 hours,4 - 6 hours,False,False,True,False,very far,private/family car,parent#442,Ololade Ibrahim,Female,ololadeibrahim@gmail.com,">#200,001",3,Employed,Owned,High School,Divorced,Rural,35-44,9,Freelance,Bus,False,None,2342949341504,3985,subject_1,97.47,64.11,80.53,78.28,3983,2024-09-18,Average performance,4,Mathematics,57,81.42857142857143,Pass
OGB/2024/441,Obiageli Abiola,Jss 3,12,Female,Hausa,True,3,Computer Studies,True,False,<6 hours,4 - 6 hours,False,False,True,False,very far,private/family car,parent#442,Ololade Ibrahim,Female,ololadeibrahim@gmail.com,">#200,001",3,Employed,Owned,High School,Divorced,Rural,35-44,9,Freelance,Bus,False,None,2342949341504,3986,subject_2,95.92,99.77,51.03,68.32,3981,2024-09-13,Below average performance,2,English Language,57,81.42857142857143,Pass
OGB/2024/441,Obiageli Abiola,Jss 3,12,Female,Hausa,True,3,Computer Studies,True,False,<6 hours,4 - 6 hours,False,False,True,False,very far,private/family car,parent#442,Ololade Ibrahim,Female,ololadeibrahim@gmail.com,">#200,001",3,Employed,Owned,High School,Divorced,Rural,35-44,9,Freelance,Bus,False,None,2342949341504,3988,subject_3,87.33,45.42,92.3,82.83,3980,2024-09-16,Fair performance,6,Basic Science,57,81.42857142857143,Fail
OGB/2024/441,Obiageli Abiola,Jss 3,12,Female,Hausa,True,3,Computer Studies,True,False,<6 hours,4 - 6 hours,False,False,True,False,very far,private/family car,parent#442,Ololade Ibrahim,Female,ololadeibrahim@gmail.com,">#200,001",3,Employed,Owned,High School,Divorced,Rural,35-44,9,Freelance,Bus,False,None,2342949341504,3989,subject_10,63.6,67.72,71.82,69.99,3984,2024-09-10,Good performance,8,Physical and Health Education,57,81.42857142857143,Pass
OGB/2024/442,Chinwe Dada,Jss 2,13,Male,Igbo,True,2,English Language,True,True,>8 hours,> 6 hours,False,True,True,True,close,tricycle,parent#443,Fisayo Ojo,Female,fisayoojo@gmail.com,"#120, 001 - #200,000",4,Self Employed,Owned,Bachelor's Degree,Widowed,Urban,45-54,26,Part-time,Bus,False,Bachelors,2349295242396,3992,subject_2,71.17,91.04,66.29,72.73,3985,2024-09-25,Fair performance,6,English Language,62,88.57142857142857,Pass
OGB/2024/442,Chinwe Dada,Jss 2,13,Male,Igbo,True,2,English Language,True,True,>8 hours,> 6 hours,False,True,True,True,close,tricycle,parent#443,Fisayo Ojo,Female,fisayoojo@gmail.com,"#120, 001 - #200,000",4,Self Employed,Owned,Bachelor's Degree,Widowed,Urban,45-54,26,Part-time,Bus,False,Bachelors,2349295242396,3993,subject_5,62.43,79.54,92.11,82.34,3989,2024-09-14,Below average performance,2,Civic Education,62,88.57142857142857,Pass
OGB/2024/443,Kelechi Ezeani,SS1,13,Male,Yoruba,True,1,Physics,True,True,<6 hours,> 6 hours,True,True,False,True,close,private/family car,parent#444,Sadiq Obadiah,Female,sadiqobadiah@gmail.com,"#120, 001 - #200,000",5,Employed,Owned,Master's Degree,Divorced,Urban,35-44,20,Full-time,Trekking,False,Bachelors,2344996944007,4000,subject_9,51.65,62.34,88.47,78.37,3993,2024-10-02,Very bad performance,0,Home Economics,57,81.42857142857143,Pass
OGB/2024/443,Kelechi Ezeani,SS1,13,Male,Yoruba,True,1,Physics,True,True,<6 hours,> 6 hours,True,True,False,True,close,private/family car,parent#444,Sadiq Obadiah,Female,sadiqobadiah@gmail.com,"#120, 001 - #200,000",5,Employed,Owned,Master's Degree,Divorced,Urban,35-44,20,Full-time,Trekking,False,Bachelors,2344996944007,4001,subject_6,96.15,95.16,45.47,65.76,3998,2024-09-08,Good performance,8,Agricultural Science,57,81.42857142857143,Fail
OGB/2024/443,Kelechi Ezeani,SS1,13,Male,Yoruba,True,1,Physics,True,True,<6 hours,> 6 hours,True,True,False,True,close,private/family car,parent#444,Sadiq Obadiah,Female,sadiqobadiah@gmail.com,"#120, 001 - #200,000",5,Employed,Owned,Master's Degree,Divorced,Urban,35-44,20,Full-time,Trekking,False,Bachelors,2344996944007,4002,subject_10,88.74,77.79,75.74,76.61,3995,2024-09-09,Below average performance,2,Physical and Health Education,57,81.42857142857143,Pass
OGB/2024/443,Kelechi Ezeani,SS1,13,Male,Yoruba,True,1,Physics,True,True,<6 hours,> 6 hours,True,True,False,True,close,private/family car,parent#444,Sadiq Obadiah,Female,sadiqobadiah@gmail.com,"#120, 001 - #200,000",5,Employed,Owned,Master's Degree,Divorced,Urban,35-44,20,Full-time,Trekking,False,Bachelors,2344996944007,4003,subject_7,94.82,68.37,64.48,70.22,3999,2024-09-24,Excellent performance,10,Social Studies,57,81.42857142857143,Pass
OGB/2024/443,Kelechi Ezeani,SS1,13,Male,Yoruba,True,1,Physics,True,True,<6 hours,> 6 hours,True,True,False,True,close,private/family car,parent#444,Sadiq Obadiah,Female,sadiqobadiah@gmail.com,"#120, 001 - #200,000",5,Employed,Owned,Master's Degree,Divorced,Urban,35-44,20,Full-time,Trekking,False,Bachelors,2344996944007,4005,subject_8,87.98,79.05,61.33,69.84,3994,2024-09-11,Fair performance,6,Business Studies,57,81.42857142857143,Pass
OGB/2024/443,Kelechi Ezeani,SS1,13,Male,Yoruba,True,1,Physics,True,True,<6 hours,> 6 hours,True,True,False,True,close,private/family car,parent#444,Sadiq Obadiah,Female,sadiqobadiah@gmail.com,"#120, 001 - #200,000",5,Employed,Owned,Master's Degree,Divorced,Urban,35-44,20,Full-time,Trekking,False,Bachelors,2344996944007,4006,subject_4,64.55,44.6,46.46,50.76,4000,2024-09-10,Excellent performance,10,Basic Technology,57,81.42857142857143,Fail
OGB/2024/443,Kelechi Ezeani,SS1,13,Male,Yoruba,True,1,Physics,True,True,<6 hours,> 6 hours,True,True,False,True,close,private/family car,parent#444,Sadiq Obadiah,Female,sadiqobadiah@gmail.com,"#120, 001 - #200,000",5,Employed,Owned,Master's Degree,Divorced,Urban,35-44,20,Full-time,Trekking,False,Bachelors,2344996944007,4007,subject_5,78.48,55.09,61.66,62.22,3996,2024-09-17,Fair performance,6,Civic Education,57,81.42857142857143,Pass
OGB/2024/443,Kelechi Ezeani,SS1,13,Male,Yoruba,True,1,Physics,True,True,<6 hours,> 6 hours,True,True,False,True,close,private/family car,parent#444,Sadiq Obadiah,Female,sadiqobadiah@gmail.com,"#120, 001 - #200,000",5,Employed,Owned,Master's Degree,Divorced,Urban,35-44,20,Full-time,Trekking,False,Bachelors,2344996944007,4009,subject_1,72.77,45.88,81.51,73.69,3997,2024-10-02,Excellent performance,10,Mathematics,57,81.42857142857143,Fail
OGB/2024/444,Yemi Nduka,Jss 2,13,Female,Yoruba,True,4,Civic Education,False,True,<6 hours,2 - 3 hours,False,False,True,True,far,private/family car,parent#445,Olufemi Okwudili,Male,olufemiokwudili@gmail.com,"#70, 001 - #120,000",1,Employed,Rent,Associate Degree,Widowed,Urban,35-44,29,Part-time,Bike,False,Diploma,2346165207446,4010,subject_9,70.32,69.9,96.28,86.41,4002,2024-09-28,Very bad performance,0,Home Economics,54,77.14285714285715,Pass
OGB/2024/444,Yemi Nduka,Jss 2,13,Female,Yoruba,True,4,Civic Education,False,True,<6 hours,2 - 3 hours,False,False,True,True,far,private/family car,parent#445,Olufemi Okwudili,Male,olufemiokwudili@gmail.com,"#70, 001 - #120,000",1,Employed,Rent,Associate Degree,Widowed,Urban,35-44,29,Part-time,Bike,False,Diploma,2346165207446,4011,subject_7,73.59,50.73,95.45,79.47,4009,2024-09-18,Below average performance,2,Social Studies,54,77.14285714285715,Pass
OGB/2024/444,Yemi Nduka,Jss 2,13,Female,Yoruba,True,4,Civic Education,False,True,<6 hours,2 - 3 hours,False,False,True,True,far,private/family car,parent#445,Olufemi Okwudili,Male,olufemiokwudili@gmail.com,"#70, 001 - #120,000",1,Employed,Rent,Associate Degree,Widowed,Urban,35-44,29,Part-time,Bike,False,Diploma,2346165207446,4013,subject_2,84.09,66.07,84.96,79.04,4007,2024-09-19,Good performance,8,English Language,54,77.14285714285715,Pass
OGB/2024/444,Yemi Nduka,Jss 2,13,Female,Yoruba,True,4,Civic Education,False,True,<6 hours,2 - 3 hours,False,False,True,True,far,private/family car,parent#445,Olufemi Okwudili,Male,olufemiokwudili@gmail.com,"#70, 001 - #120,000",1,Employed,Rent,Associate Degree,Widowed,Urban,35-44,29,Part-time,Bike,False,Diploma,2346165207446,4014,subject_6,54.39,48.55,58.5,53.95,4004,2024-09-20,Below average performance,2,Agricultural Science,54,77.14285714285715,Fail
OGB/2024/444,Yemi Nduka,Jss 2,13,Female,Yoruba,True,4,Civic Education,False,True,<6 hours,2 - 3 hours,False,False,True,True,far,private/family car,parent#445,Olufemi Okwudili,Male,olufemiokwudili@gmail.com,"#70, 001 - #120,000",1,Employed,Rent,Associate Degree,Widowed,Urban,35-44,29,Part-time,Bike,False,Diploma,2346165207446,4015,subject_3,80.89,45.99,67.13,68.01,4003,2024-09-10,Very bad performance,0,Basic Science,54,77.14285714285715,Fail
OGB/2024/444,Yemi Nduka,Jss 2,13,Female,Yoruba,True,4,Civic Education,False,True,<6 hours,2 - 3 hours,False,False,True,True,far,private/family car,parent#445,Olufemi Okwudili,Male,olufemiokwudili@gmail.com,"#70, 001 - #120,000",1,Employed,Rent,Associate Degree,Widowed,Urban,35-44,29,Part-time,Bike,False,Diploma,2346165207446,4016,subject_4,58.02,43.02,76.83,63.71,4005,2024-09-08,Fair performance,6,Basic Technology,54,77.14285714285715,Fail
OGB/2024/444,Yemi Nduka,Jss 2,13,Female,Yoruba,True,4,Civic Education,False,True,<6 hours,2 - 3 hours,False,False,True,True,far,private/family car,parent#445,Olufemi Okwudili,Male,olufemiokwudili@gmail.com,"#70, 001 - #120,000",1,Employed,Rent,Associate Degree,Widowed,Urban,35-44,29,Part-time,Bike,False,Diploma,2346165207446,4017,subject_1,56.98,78.47,94.54,82.51,4001,2024-09-16,Below average performance,2,Mathematics,54,77.14285714285715,Pass
OGB/2024/446,Fola Obadiah,SS3,17,Female,Yoruba,True,0,History,True,True,>8 hours,4 - 6 hours,False,False,False,True,very far,bicycle,parent#447,Ujunwa Eze,Male,ujunwaeze@gmail.com,"#120, 001 - #200,000",0,Employed,Owned,Master's Degree,Widowed,Rural,35-44,55,Full-time,Trekking,False,Diploma,2344982151132,4028,subject_23,57.39,46.72,99.65,82.77,4024,2024-10-01,Excellent performance,10,Literature in English,61,87.14285714285714,Fail
OGB/2024/446,Fola Obadiah,SS3,17,Female,Yoruba,True,0,History,True,True,>8 hours,4 - 6 hours,False,False,False,True,very far,bicycle,parent#447,Ujunwa Eze,Male,ujunwaeze@gmail.com,"#120, 001 - #200,000",0,Employed,Owned,Master's Degree,Widowed,Rural,35-44,55,Full-time,Trekking,False,Diploma,2344982151132,4029,subject_16,78.85,95.69,53.48,66.15,4025,2024-09-25,Good performance,8,Further Mathematics,61,87.14285714285714,Pass
OGB/2024/446,Fola Obadiah,SS3,17,Female,Yoruba,True,0,History,True,True,>8 hours,4 - 6 hours,False,False,False,True,very far,bicycle,parent#447,Ujunwa Eze,Male,ujunwaeze@gmail.com,"#120, 001 - #200,000",0,Employed,Owned,Master's Degree,Widowed,Rural,35-44,55,Full-time,Trekking,False,Diploma,2344982151132,4031,subject_14,63.32,50.3,63.52,61.44,4018,2024-10-01,Fair performance,6,Chemistry,61,87.14285714285714,Pass
OGB/2024/446,Fola Obadiah,SS3,17,Female,Yoruba,True,0,History,True,True,>8 hours,4 - 6 hours,False,False,False,True,very far,bicycle,parent#447,Ujunwa Eze,Male,ujunwaeze@gmail.com,"#120, 001 - #200,000",0,Employed,Owned,Master's Degree,Widowed,Rural,35-44,55,Full-time,Trekking,False,Diploma,2344982151132,4032,subject_5,80.56,53.07,91.35,81.61,4019,2024-10-06,Below average performance,2,Civic Education,61,87.14285714285714,Pass
OGB/2024/446,Fola Obadiah,SS3,17,Female,Yoruba,True,0,History,True,True,>8 hours,4 - 6 hours,False,False,False,True,very far,bicycle,parent#447,Ujunwa Eze,Male,ujunwaeze@gmail.com,"#120, 001 - #200,000",0,Employed,Owned,Master's Degree,Widowed,Rural,35-44,55,Full-time,Trekking,False,Diploma,2344982151132,4035,subject_15,55.85,50.19,49.78,50.01,4022,2024-09-23,Very bad performance,0,Physics,61,87.14285714285714,Fail
OGB/2024/447,Oluwaseun Olaniyi,Jss 3,11,Female,Yoruba,True,1,Business Studies,True,True,<6 hours,2 - 3 hours,True,True,False,True,close,trekking,parent#448,Opeyemi Obi,Female,opeyemiobi@gmail.com,"#30,001 - #70,000",0,Self Employed,Owned,PhD,Married,Suburban,55-64,47,Part-time,Car,True,PhD,2342993960210,4036,subject_1,70.01,58.52,90.01,82.39,4032,2024-10-07,Excellent performance,10,Mathematics,60,85.71428571428571,Pass
OGB/2024/447,Oluwaseun Olaniyi,Jss 3,11,Female,Yoruba,True,1,Business Studies,True,True,<6 hours,2 - 3 hours,True,True,False,True,close,trekking,parent#448,Opeyemi Obi,Female,opeyemiobi@gmail.com,"#30,001 - #70,000",0,Self Employed,Owned,PhD,Married,Suburban,55-64,47,Part-time,Car,True,PhD,2342993960210,4042,subject_2,87.2,95.38,41.85,59.06,4029,2024-09-29,Fair performance,6,English Language,60,85.71428571428571,Fail
OGB/2024/447,Oluwaseun Olaniyi,Jss 3,11,Female,Yoruba,True,1,Business Studies,True,True,<6 hours,2 - 3 hours,True,True,False,True,close,trekking,parent#448,Opeyemi Obi,Female,opeyemiobi@gmail.com,"#30,001 - #70,000",0,Self Employed,Owned,PhD,Married,Suburban,55-64,47,Part-time,Car,True,PhD,2342993960210,4043,subject_6,56.87,51.09,46.58,47.36,4033,2024-09-10,Excellent performance,10,Agricultural Science,60,85.71428571428571,Fail
OGB/2024/448,Nkechi Ibrahim,SS3,14,Female,Hausa,True,2,Mathematics,True,True,>8 hours,> 6 hours,False,True,False,True,far,trekking,parent#449,Tunde Tajudeen,Female,tundetajudeen@gmail.com,"<#30,000",1,Self Employed,Rent,High School,Widowed,Rural,25-34,8,Freelance,Bus,False,Diploma,2344898275173,4045,subject_26,91.32,82.58,95.93,90.09,4040,2024-09-24,Very bad performance,0,Financial Accounting,55,78.57142857142857,Pass
OGB/2024/448,Nkechi Ibrahim,SS3,14,Female,Hausa,True,2,Mathematics,True,True,>8 hours,> 6 hours,False,True,False,True,far,trekking,parent#449,Tunde Tajudeen,Female,tundetajudeen@gmail.com,"<#30,000",1,Self Employed,Rent,High School,Widowed,Rural,25-34,8,Freelance,Bus,False,Diploma,2344898275173,4048,subject_29,65.32,42.63,69.95,63.16,4035,2024-09-07,Average performance,4,Islamic Religious Studies,55,78.57142857142857,Fail
OGB/2024/448,Nkechi Ibrahim,SS3,14,Female,Hausa,True,2,Mathematics,True,True,>8 hours,> 6 hours,False,True,False,True,far,trekking,parent#449,Tunde Tajudeen,Female,tundetajudeen@gmail.com,"<#30,000",1,Self Employed,Rent,High School,Widowed,Rural,25-34,8,Freelance,Bus,False,Diploma,2344898275173,4050,subject_27,54.9,86.69,62.82,67.38,4044,2024-10-05,Below average performance,2,French,55,78.57142857142857,Pass
OGB/2024/448,Nkechi Ibrahim,SS3,14,Female,Hausa,True,2,Mathematics,True,True,>8 hours,> 6 hours,False,True,False,True,far,trekking,parent#449,Tunde Tajudeen,Female,tundetajudeen@gmail.com,"<#30,000",1,Self Employed,Rent,High School,Widowed,Rural,25-34,8,Freelance,Bus,False,Diploma,2344898275173,4053,subject_17,77.2,81.44,76.53,77.37,4043,2024-09-11,Good performance,8,Economics,55,78.57142857142857,Pass
OGB/2024/449,Kanyinsola Akanbi,SS3,15,Female,Yoruba,True,1,Civic Education,True,True,>8 hours,1 - 2 hours,True,False,False,False,very far,bicycle,parent#450,Tunde Ibrahim,Male,tundeibrahim@gmail.com,"#70, 001 - #120,000",4,Employed,Owned,Master's Degree,Married,Rural,45-54,48,Full-time,Trekking,True,None,2343912128282,4055,subject_3,72.75,84.47,48.23,62.61,4051,2024-09-27,Fair performance,6,Basic Science,61,87.14285714285714,Fail
